"Electricity statistics (MW/GWh) by Country/area, Technology, Data Type, Grid connection and Year"

"Country/area","Technology","Data Type","Grid connection","Year",Electricity statistics (MW/GWh)
"Bahamas (the)","Total Non-Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahamas (the)","Pumped storage","Electricity Generation (GWh)","All","2020",-
"Bahamas (the)","Pumped storage","Electricity Generation (GWh)","On-grid","2020",-
"Bahamas (the)","Pumped storage","Electricity Generation (GWh)","Off-grid","2020",-
"Bahamas (the)","Pumped storage","Electricity Installed Capacity (MW)","All","2020",-
"Bahamas (the)","Pumped storage","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahamas (the)","Pumped storage","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahamas (the)","Coal and peat","Electricity Generation (GWh)","All","2020",-
"Bahamas (the)","Coal and peat","Electricity Generation (GWh)","On-grid","2020",-
"Bahamas (the)","Coal and peat","Electricity Generation (GWh)","Off-grid","2020",-
"Bahamas (the)","Coal and peat","Electricity Installed Capacity (MW)","All","2020",-
"Bahamas (the)","Coal and peat","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahamas (the)","Coal and peat","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahamas (the)","Oil","Electricity Generation (GWh)","All","2020",1694.85
"Bahamas (the)","Oil","Electricity Generation (GWh)","On-grid","2020",1694.85
"Bahamas (the)","Oil","Electricity Generation (GWh)","Off-grid","2020",-
"Bahamas (the)","Oil","Electricity Installed Capacity (MW)","All","2020",878.00
"Bahamas (the)","Oil","Electricity Installed Capacity (MW)","On-grid","2020",878.00
"Bahamas (the)","Oil","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahamas (the)","Natural gas","Electricity Generation (GWh)","All","2020",-
"Bahamas (the)","Natural gas","Electricity Generation (GWh)","On-grid","2020",-
"Bahamas (the)","Natural gas","Electricity Generation (GWh)","Off-grid","2020",-
"Bahamas (the)","Natural gas","Electricity Installed Capacity (MW)","All","2020",-
"Bahamas (the)","Natural gas","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahamas (the)","Natural gas","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahamas (the)","Fossil fuels n.e.s.","Electricity Generation (GWh)","All","2020",-
"Bahamas (the)","Fossil fuels n.e.s.","Electricity Generation (GWh)","On-grid","2020",-
"Bahamas (the)","Fossil fuels n.e.s.","Electricity Generation (GWh)","Off-grid","2020",-
"Bahamas (the)","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","All","2020",-
"Bahamas (the)","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahamas (the)","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahamas (the)","Nuclear","Electricity Generation (GWh)","All","2020",-
"Bahamas (the)","Nuclear","Electricity Generation (GWh)","On-grid","2020",-
"Bahamas (the)","Nuclear","Electricity Generation (GWh)","Off-grid","2020",-
"Bahamas (the)","Nuclear","Electricity Installed Capacity (MW)","All","2020",-
"Bahamas (the)","Nuclear","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahamas (the)","Nuclear","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahamas (the)","Other non-renewable energy","Electricity Generation (GWh)","All","2020",40.93
"Bahamas (the)","Other non-renewable energy","Electricity Generation (GWh)","On-grid","2020",40.93
"Bahamas (the)","Other non-renewable energy","Electricity Generation (GWh)","Off-grid","2020",-
"Bahamas (the)","Other non-renewable energy","Electricity Installed Capacity (MW)","All","2020",22.00
"Bahamas (the)","Other non-renewable energy","Electricity Installed Capacity (MW)","On-grid","2020",22.00
"Bahamas (the)","Other non-renewable energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Total Renewable","Electricity Generation (GWh)","All","2020",19.20
"Bahrain","Total Renewable","Electricity Generation (GWh)","On-grid","2020",19.20
"Bahrain","Total Renewable","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Total Renewable","Electricity Installed Capacity (MW)","All","2020",10.78
"Bahrain","Total Renewable","Electricity Installed Capacity (MW)","On-grid","2020",10.78
"Bahrain","Total Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Solar photovoltaic","Electricity Generation (GWh)","All","2020",18.00
"Bahrain","Solar photovoltaic","Electricity Generation (GWh)","On-grid","2020",18.00
"Bahrain","Solar photovoltaic","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Solar photovoltaic","Electricity Installed Capacity (MW)","All","2020",10.10
"Bahrain","Solar photovoltaic","Electricity Installed Capacity (MW)","On-grid","2020",10.10
"Bahrain","Solar photovoltaic","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Solar thermal energy","Electricity Generation (GWh)","All","2020",-
"Bahrain","Solar thermal energy","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Solar thermal energy","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Solar thermal energy","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Solar thermal energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Solar thermal energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Onshore wind energy","Electricity Generation (GWh)","All","2020",1.20
"Bahrain","Onshore wind energy","Electricity Generation (GWh)","On-grid","2020",1.20
"Bahrain","Onshore wind energy","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Onshore wind energy","Electricity Installed Capacity (MW)","All","2020",0.68
"Bahrain","Onshore wind energy","Electricity Installed Capacity (MW)","On-grid","2020",0.68
"Bahrain","Onshore wind energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Offshore wind energy","Electricity Generation (GWh)","All","2020",-
"Bahrain","Offshore wind energy","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Offshore wind energy","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Offshore wind energy","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Offshore wind energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Offshore wind energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Renewable hydropower","Electricity Generation (GWh)","All","2020",-
"Bahrain","Renewable hydropower","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Renewable hydropower","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Renewable hydropower","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Renewable hydropower","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Renewable hydropower","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Mixed Hydro Plants","Electricity Generation (GWh)","All","2020",-
"Bahrain","Mixed Hydro Plants","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Mixed Hydro Plants","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Mixed Hydro Plants","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Mixed Hydro Plants","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Mixed Hydro Plants","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Marine energy","Electricity Generation (GWh)","All","2020",-
"Bahrain","Marine energy","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Marine energy","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Marine energy","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Marine energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Marine energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Solid biofuels","Electricity Generation (GWh)","All","2020",-
"Bahrain","Solid biofuels","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Solid biofuels","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Solid biofuels","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Solid biofuels","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Solid biofuels","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Renewable municipal waste","Electricity Generation (GWh)","All","2020",-
"Bahrain","Renewable municipal waste","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Renewable municipal waste","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Renewable municipal waste","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Renewable municipal waste","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Renewable municipal waste","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Liquid biofuels","Electricity Generation (GWh)","All","2020",-
"Bahrain","Liquid biofuels","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Liquid biofuels","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Liquid biofuels","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Liquid biofuels","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Liquid biofuels","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Biogas","Electricity Generation (GWh)","All","2020",-
"Bahrain","Biogas","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Biogas","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Biogas","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Biogas","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Biogas","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Geothermal energy","Electricity Generation (GWh)","All","2020",-
"Bahrain","Geothermal energy","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Geothermal energy","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Geothermal energy","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Geothermal energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Geothermal energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Total Non-Renewable","Electricity Generation (GWh)","All","2020",33363.00
"Bahrain","Total Non-Renewable","Electricity Generation (GWh)","On-grid","2020",33363.00
"Bahrain","Total Non-Renewable","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Total Non-Renewable","Electricity Installed Capacity (MW)","All","2020",8763.00
"Bahrain","Total Non-Renewable","Electricity Installed Capacity (MW)","On-grid","2020",8763.00
"Bahrain","Total Non-Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Pumped storage","Electricity Generation (GWh)","All","2020",-
"Bahrain","Pumped storage","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Pumped storage","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Pumped storage","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Pumped storage","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Pumped storage","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Coal and peat","Electricity Generation (GWh)","All","2020",-
"Bahrain","Coal and peat","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Coal and peat","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Coal and peat","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Coal and peat","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Coal and peat","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Oil","Electricity Generation (GWh)","All","2020",-
"Bahrain","Oil","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Oil","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Oil","Electricity Installed Capacity (MW)","All","2020",150.00
"Bahrain","Oil","Electricity Installed Capacity (MW)","On-grid","2020",150.00
"Bahrain","Oil","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Natural gas","Electricity Generation (GWh)","All","2020",33363.00
"Bahrain","Natural gas","Electricity Generation (GWh)","On-grid","2020",33363.00
"Bahrain","Natural gas","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Natural gas","Electricity Installed Capacity (MW)","All","2020",8613.00
"Bahrain","Natural gas","Electricity Installed Capacity (MW)","On-grid","2020",8613.00
"Bahrain","Natural gas","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Fossil fuels n.e.s.","Electricity Generation (GWh)","All","2020",-
"Bahrain","Fossil fuels n.e.s.","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Fossil fuels n.e.s.","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Nuclear","Electricity Generation (GWh)","All","2020",-
"Bahrain","Nuclear","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Nuclear","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Nuclear","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Nuclear","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Nuclear","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bahrain","Other non-renewable energy","Electricity Generation (GWh)","All","2020",-
"Bahrain","Other non-renewable energy","Electricity Generation (GWh)","On-grid","2020",-
"Bahrain","Other non-renewable energy","Electricity Generation (GWh)","Off-grid","2020",-
"Bahrain","Other non-renewable energy","Electricity Installed Capacity (MW)","All","2020",-
"Bahrain","Other non-renewable energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Bahrain","Other non-renewable energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Bangladesh","Total Renewable","Electricity Generation (GWh)","All","2020",1275.78
"Bangladesh","Total Renewable","Electricity Generation (GWh)","On-grid","2020",985.75
"Bangladesh","Total Renewable","Electricity Generation (GWh)","Off-grid","2020",290.03
"Bangladesh","Total Renewable","Electricity Installed Capacity (MW)","All","2020",621.52
"Bangladesh","Total Renewable","Electricity Installed Capacity (MW)","On-grid","2020",407.84
"Bangladesh","Total Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",213.68
"Bangladesh","Solar photovoltaic","Electricity Generation (GWh)","All","2020",458.91
"Bangladesh","Solar photovoltaic","Electricity Generation (GWh)","On-grid","2020",176.24
"Bangladesh","Solar photovoltaic","Electricity Generation (GWh)","Off-grid","2020",282.67
"Bangladesh","Solar photovoltaic","Electricity Installed Capacity (MW)","All","2020",343.27
"Bangladesh","Solar photovoltaic","Electricity Installed Capacity (MW)","On-grid","2020",136.94
"Bangladesh","Solar photovoltaic","Electricity Installed Capacity (MW)","Off-grid","2020",206.33
"Bangladesh","Solar thermal energy","Electricity Generation (GWh)","All","2020",-
